689,d_prec_exactfit_pos_sp,0,1581366493
690,d_prec_exactfit_neg_sp,0,1581366493
691,d_prec_nofit_pos_sp,0,1581366493
692,d_prec_nofit_neg_sp,0,1581366493
693,d_prec_assp_pos_ignoreflag,0,1581366493
694,d_prec_assp_neg_ignoreflag,0,1581366493
695,d_prec_assp_pos_nofit_ignoreflag,0,1581366493
696,d_zpsp_pos_fits,0,1581366493
697,d_zpsp_neg_fits,0,1581366493
698,d_zpsp_zero_fits,0,1581366493
699,d_zpsp_pos_exactfit,0,1581366493
700,d_zpsp_neg_exactfit,0,1581366493
701,d_zpsp_neg_minus1fit,0,1581366493
702,d_zpassp_as_fits_ignoreflag,0,1581366493
703,d_zpassp_zero_ignoreflag,0,1581366493
704,d_prec_width_fit_fit_pos_sp,0,1581366493
705,d_prec_width_fit_fit_neg_sp,0,1581366493
706,d_prec_width_fit_fit_zero_sp,0,1581366493
707,d_prec_width_nofit_fit_pos_sp,0,1581366493
708,d_prec_width_nofit_fit_neg_sp,0,1581366493
709,d_prec_width_fit_nofit_pos_sp,0,1581366493
710,d_prec_width_fit_nofit_neg_sp,0,1581366493
711,d_prec_width_nofit_nofit_pos_sp,0,1581366493
712,d_prec_width_nofit_nofit_neg_sp,0,1581366493
713,d_prec_width_fit_fit_pos_lj_sp,0,1581366493
714,d_prec_width_fit_fit_neg_lj_sp,0,1581366493
715,d_prec_width_fit_fit_zero_lj_sp,0,1581366493
716,d_prec_width_nofit_fit_pos_lj_sp,0,1581366493
717,d_prec_width_nofit_fit_neg_lj_sp,0,1581366493
718,d_prec_width_fit_nofit_pos_lj_sp,0,1581366493
719,d_prec_width_fit_nofit_neg_lj_sp,0,1581366493
720,d_prec_width_nofit_nofit_pos_lj_sp,0,1581366493
721,d_prec_width_nofit_nofit_neg_lj_sp,0,1581366493
722,d_prec_width_fit_fit_pos_assp_ignoreflag,0,1581366493
723,d_prec_width_fit_fit_neg_assp_ignoreflag,0,1581366493
724,d_prec_width_fit_fit_zero_assp_ignoreflag,0,1581366493
725,d_prec_width_nofit_fit_pos_assp_ignoreflag,0,1581366493
726,d_prec_width_nofit_fit_neg_assp_ignoreflag,0,1581366493
727,d_prec_width_fit_nofit_pos_assp_ignoreflag,0,1581366493
728,d_prec_width_fit_nofit_neg_assp_ignoreflag,0,1581366493
729,d_prec_width_nofit_nofit_pos_assp_ignoreflag,0,1581366493
730,d_prec_width_nofit_nofit_neg_assp_ignoreflag,0,1581366493
731,d_prec_width_fit_fit_pos_lj_assp_ignoreflag,0,1581366493
732,d_prec_width_fit_fit_neg_lj_assp_ignoreflag,0,1581366493
733,d_prec_width_fit_fit_zero_lj_assp_ignoreflag,0,1581366493
734,d_prec_width_nofit_fit_pos_lj_assp_ignoreflag,0,1581366493
735,d_prec_width_nofit_fit_neg_lj_assp_ignoreflag,0,1581366493
736,d_prec_width_fit_nofit_pos_lj_assp_ignoreflag,0,1581366493
737,d_prec_width_fit_nofit_neg_lj_assp_ignoreflag,0,1581366493
738,d_prec_width_nofit_nofit_pos_lj_assp_ignoreflag,0,1581366493
739,d_prec_width_nofit_nofit_neg_lj_assp_ignoreflag,0,1581366493
740,d_prec_width_ff_pos_zp_sp,0,1581366493
741,d_prec_width_ff_neg_zp_sp,0,1581366493
742,d_prec_width_ff_zero_zp_sp,0,1581366493
743,d_prec_width_nf_pos_zp_sp,0,1581366493
744,d_prec_width_nf_neg_zp_sp,0,1581366493
745,d_prec_width_fn_pos_zp_sp,0,1581366493
746,d_prec_width_fn_neg_zp_sp,0,1581366493
747,d_prec_width_nn_pos_zp_sp,0,1581366493
748,d_prec_width_nn_neg_zp_sp,0,1581366493
749,d_prec_width_ff_pos_ljzpsp_ignoreflag,0,1581366493
750,d_prec_width_ff_neg_ljzpsp_ignoreflag,0,1581366493
751,d_prec_width_ff_zero_ljzpsp_ignoreflag,0,1581366493
752,d_prec_width_nf_pos_ljzpsp_ignoreflag,0,1581366493
753,d_prec_width_nf_neg_ljzpsp_ignoreflag,0,1581366493
754,d_prec_width_fn_pos_ljzpsp_ignoreflag,0,1581366493
755,d_prec_width_fn_neg_ljzpsp_ignoreflag,0,1581366493
756,d_prec_width_nn_pos_ljzpsp_ignoreflag,0,1581366493
757,d_prec_width_nn_neg_ljzpsp_ignoreflag,0,1581366493
758,d_prec_width_ff_pos_aszpsp_ignoreflag,0,1581366493
759,d_prec_width_ff_neg_aszpsp_ignoreflag,0,1581366493
760,d_prec_width_ff_zero_aszpsp_ignoreflag,0,1581366493
761,d_prec_width_nf_pos_aszpsp_ignoreflag,0,1581366493
762,d_prec_width_nf_neg_aszpsp_ignoreflag,0,1581366493
763,d_prec_width_fn_pos_aszpsp_ignoreflag,0,1581366493
764,d_prec_width_fn_neg_aszpsp_ignoreflag,0,1581366493
765,d_prec_width_nn_pos_aszpsp_ignoreflag,0,1581366493
766,d_prec_width_nn_neg_aszpsp_ignoreflag,0,1581366493
767,d_prec_width_ff_pos_ljaszpsp_ignoreflag,0,1581366493
768,d_prec_width_ff_neg_ljaszpsp_ignoreflag,0,1581366493
769,d_prec_width_ff_zero_ljaszpsp_ignoreflag,0,1581366493
770,d_prec_width_nf_pos_ljaszpsp_ignoreflag,0,1581366493
771,d_prec_width_nf_neg_ljaszpsp_ignoreflag,0,1581366493
772,d_prec_width_fn_pos_ljaszpsp_ignoreflag,0,1581366493
773,d_prec_width_fn_neg_ljaszpsp_ignoreflag,0,1581366493
774,d_prec_width_nn_pos_ljaszpsp_ignoreflag,0,1581366493
775,d_prec_width_nn_neg_ljaszpsp_ignoreflag,0,1581366493
776,d_size_hh_pos_casted_sp,0,1581366493
777,d_size_hh_neg_casted_sp,0,1581366493
778,d_size_h_pos_casted_sp,0,1581366493
779,d_size_h_neg_casted_sp,0,1581366493
780,d_size_l_pos_casted_sp,0,1581366493
781,d_size_l_neg_casted_sp,0,1581366493
782,d_size_ll_pos_casted_sp,0,1581366493
783,d_size_ll_neg_casted_sp,0,1581366493
784,d_size_hh_pos_ref_sp,0,1581366493
785,d_size_hh_neg_ref_sp,0,1581366493
786,d_size_h_pos_ref_sp,0,1581366493
787,d_size_h_neg_ref_sp,0,1581366493
788,d_size_l_pos_ref_sp,0,1581366493
789,d_size_l_neg_ref_sp,0,1581366493
790,d_size_ll_pos_ref_sp,0,1581366493
791,d_size_ll_neg_ref_sp,0,1581366493
792,d_size_l_pos_big_sp,0,1581366493
793,d_size_l_neg_big_sp,0,1581366493
794,d_size_ll_pos_big_sp,0,1581366493
795,d_size_ll_neg_big_sp,0,1581366493
796,d_llmax_sp,0,1581366493
797,d_llmin_sp,0,1581366493
798,d_lmax_sp,0,1581366493
799,d_lmin_sp,0,1581366493
800,d_hmax_sp,0,1581366493
801,d_hmin_sp,0,1581366493
802,d_hhmax_sp,0,1581366493
803,d_hhmin_sp,0,1581366493
804,d_prec0val0_basic,0,1581366493
805,d_prec0val0_implicit,0,1581366493
806,d_prec0val0_w,0,1581366493
807,d_prec0val0_w_impl,0,1581366493
808,d_prec0val0_wlj,0,1581366493
809,d_prec0val0_wlj_impl,0,1581366493
810,d_prec0val0_as,0,1581366493
811,d_prec0val0_as_impl,0,1581366493
812,d_prec0val0_was,0,1581366493
813,d_prec0val0_was_impl,0,1581366493
814,d_prec0val0_waslj,0,1581366493
815,d_prec0val0_waslj_impl,0,1581366493
